experiment,cR,cI,cD,cRA,cIA,cLambda,equilibrium_defenses,equilibrium_attacks,equilibrium_pairs,defender_value
A_defender_costs,0.0,0.0,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.19602
A_defender_costs,0.0,0.0,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.24602000000000002
A_defender_costs,0.0,0.0,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.29602
A_defender_costs,0.0,0.0,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.0,0.0,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.0,0.0,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.43377
A_defender_costs,0.0,0.0,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.43377
A_defender_costs,0.0,0.0,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.43377
A_defender_costs,0.0,0.0,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.43377
A_defender_costs,0.0,0.0,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.43377
A_defender_costs,0.0,0.0,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.43377
A_defender_costs,0.0,0.05,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.24602000000000002
A_defender_costs,0.0,0.05,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.29602
A_defender_costs,0.0,0.05,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.0,0.05,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.0,0.05,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.0,0.05,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.0,0.05,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.0,0.05,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.0,0.05,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.0,0.05,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.0,0.05,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.0,0.1,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.29602
A_defender_costs,0.0,0.1,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.0,0.1,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.0,0.1,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.0,0.1,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.0,0.1,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.0,0.1,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.0,0.1,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.0,0.1,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.0,0.1,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.0,0.1,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.0,0.15,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.0,0.15,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.0,0.15,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.0,0.15,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.0,0.15,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.0,0.15,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.0,0.15,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.0,0.15,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.0,0.15,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.0,0.15,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.0,0.15,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.0,0.2,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.0,0.2,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.0,0.2,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.0,0.2,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.0,0.2,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.0,0.2,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.0,0.2,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.0,0.2,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.0,0.2,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.0,0.2,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.0,0.2,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.0,0.25,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.0,0.25,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.0,0.25,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.0,0.25,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.0,0.25,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.64602
A_defender_costs,0.0,0.25,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.0,0.25,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.0,0.25,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.0,0.25,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.0,0.25,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.0,0.25,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.0,0.3,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.0,0.3,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.0,0.3,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.0,0.3,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.6460199999999999
A_defender_costs,0.0,0.3,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.0,0.3,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.0,0.3,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.0,0.3,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.0,0.3,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.0,0.3,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.0,0.3,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.0,0.35,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.0,0.35,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.0,0.35,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.6460199999999999
A_defender_costs,0.0,0.35,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.0,0.35,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.0,0.35,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.0,0.35,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.0,0.35,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.0,0.35,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.0,0.35,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.0,0.35,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.0,0.4,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.0,0.4,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.64602
A_defender_costs,0.0,0.4,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.0,0.4,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.0,0.4,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.7960200000000001
A_defender_costs,0.0,0.4,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.83377
A_defender_costs,0.0,0.4,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.83377
A_defender_costs,0.0,0.4,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.83377
A_defender_costs,0.0,0.4,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.83377
A_defender_costs,0.0,0.4,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.83377
A_defender_costs,0.0,0.4,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.83377
A_defender_costs,0.0,0.45,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.64602
A_defender_costs,0.0,0.45,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.0,0.45,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.0,0.45,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.79602
A_defender_costs,0.0,0.45,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.84602
A_defender_costs,0.0,0.45,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.0,0.45,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.0,0.45,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.0,0.45,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.0,0.45,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.0,0.45,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.0,0.5,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.0,0.5,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.0,0.5,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.79602
A_defender_costs,0.0,0.5,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.84602
A_defender_costs,0.0,0.5,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.8960199999999999
A_defender_costs,0.0,0.5,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.0,0.5,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.0,0.5,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.0,0.5,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.0,0.5,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.0,0.5,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.05,0.0,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.24602000000000002
A_defender_costs,0.05,0.0,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.29602
A_defender_costs,0.05,0.0,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.05,0.0,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.05,0.0,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.05,0.0,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.05,0.0,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.05,0.0,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.05,0.0,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.05,0.0,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.05,0.0,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.48377
A_defender_costs,0.05,0.05,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.29602
A_defender_costs,0.05,0.05,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.05,0.05,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.05,0.05,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.05,0.05,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.05,0.05,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.05,0.05,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.05,0.05,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.05,0.05,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.05,0.05,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.05,0.05,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.05,0.1,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.05,0.1,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.05,0.1,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.05,0.1,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.05,0.1,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.5460200000000001
A_defender_costs,0.05,0.1,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.05,0.1,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.05,0.1,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.05,0.1,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.05,0.1,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.05,0.1,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.05,0.15,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.05,0.15,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.05,0.15,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.05,0.15,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.05,0.15,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.05,0.15,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.05,0.15,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.05,0.15,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.05,0.15,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.05,0.15,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.05,0.15,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.63377
A_defender_costs,0.05,0.2,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.05,0.2,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.05,0.2,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.05,0.2,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.05,0.2,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.64602
A_defender_costs,0.05,0.2,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.05,0.2,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.05,0.2,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.05,0.2,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.05,0.2,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.05,0.2,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.68377
A_defender_costs,0.05,0.25,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.05,0.25,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.05,0.25,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.05,0.25,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.6460199999999999
A_defender_costs,0.05,0.25,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.05,0.25,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.05,0.25,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.05,0.25,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.05,0.25,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.05,0.25,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.05,0.25,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.73377
A_defender_costs,0.05,0.3,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.54602
A_defender_costs,0.05,0.3,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.05,0.3,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.6460199999999999
A_defender_costs,0.05,0.3,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.05,0.3,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.05,0.3,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.05,0.3,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.05,0.3,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.05,0.3,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.05,0.3,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.05,0.3,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.78377
A_defender_costs,0.05,0.35,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.59602
A_defender_costs,0.05,0.35,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.6460199999999999
A_defender_costs,0.05,0.35,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.05,0.35,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.7460199999999999
A_defender_costs,0.05,0.35,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.79602
A_defender_costs,0.05,0.35,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.8337699999999999
A_defender_costs,0.05,0.35,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.8337699999999999
A_defender_costs,0.05,0.35,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.8337699999999999
A_defender_costs,0.05,0.35,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.8337699999999999
A_defender_costs,0.05,0.35,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.8337699999999999
A_defender_costs,0.05,0.35,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.8337699999999999
A_defender_costs,0.05,0.4,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.64602
A_defender_costs,0.05,0.4,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.05,0.4,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.05,0.4,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.79602
A_defender_costs,0.05,0.4,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.84602
A_defender_costs,0.05,0.4,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.05,0.4,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.05,0.4,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.05,0.4,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.05,0.4,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.05,0.4,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.88377
A_defender_costs,0.05,0.45,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.69602
A_defender_costs,0.05,0.45,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.05,0.45,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.79602
A_defender_costs,0.05,0.45,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.84602
A_defender_costs,0.05,0.45,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.8960199999999999
A_defender_costs,0.05,0.45,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.05,0.45,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.05,0.45,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.05,0.45,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.05,0.45,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.05,0.45,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.93377
A_defender_costs,0.05,0.5,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.74602
A_defender_costs,0.05,0.5,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.7960200000000001
A_defender_costs,0.05,0.5,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.84602
A_defender_costs,0.05,0.5,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.89602
A_defender_costs,0.05,0.5,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.94602
A_defender_costs,0.05,0.5,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.98377
A_defender_costs,0.05,0.5,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.98377
A_defender_costs,0.05,0.5,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.98377
A_defender_costs,0.05,0.5,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.98377
A_defender_costs,0.05,0.5,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.98377
A_defender_costs,0.05,0.5,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.98377
A_defender_costs,0.1,0.0,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.29602
A_defender_costs,0.1,0.0,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.1,0.0,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.1,0.0,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.1,0.0,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.1,0.0,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.1,0.0,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.1,0.0,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.1,0.0,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.1,0.0,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.1,0.0,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.53377
A_defender_costs,0.1,0.05,0.0,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.34602
A_defender_costs,0.1,0.05,0.05,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.39602000000000004
A_defender_costs,0.1,0.05,0.1,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.44601999999999997
A_defender_costs,0.1,0.05,0.15,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.49602
A_defender_costs,0.1,0.05,0.2,0.1,0.1,0.1,dRID,AD,dRID:AD,-0.5460200000000001
A_defender_costs,0.1,0.05,0.25,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.1,0.05,0.3,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.1,0.05,0.35,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.1,0.05,0.4,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.1,0.05,0.45,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
A_defender_costs,0.1,0.05,0.5,0.1,0.1,0.1,dRI,AD,dRI:AD,-0.58377
